,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-03-31,2016-12-31,2017-06-30
investments,-45400000.00,-52000000.00,-34100000.00,220200000.00,-30800000.00,-93400000.00,-5300000.00,-1000000.00,-150200000.00,-408700000.00,-10400000.00,-118500000.00,-59200000.00,-25100000.00,-325400000.00,-22000000.00,-27900000.00,-42200000.00,-17300000.00,,,,,,,,,
changeToLiabilities,,26500000.00,6700000.00,-45900000.00,4600000.00,700000.00,41900000.00,-25900000.00,7800000.00,11200000.00,17400000.00,-6100000.00,40800000.00,-14700000.00,5900000.00,65400000.00,15800000.00,-13300000.00,4200000.00,13900000.00,-8800000.00,15800000.00,-300000.00,2200000.00,2800000.00,6900000.00,-20500000.00,-1000000.00
totalCashflowsFromInvestingActivities,-131500000.00,-52000000.00,-34100000.00,90700000.00,-30800000.00,-93400000.00,-5300000.00,-1000000.00,-150200000.00,-408700000.00,-10400000.00,-118500000.00,-59200000.00,-25100000.00,-325400000.00,-22000000.00,-27900000.00,-42200000.00,-17300000.00,-309100000.00,-11100000.00,-12400000.00,-31900000.00,-126400000.00,-55800000.00,-17100000.00,-79800000.00,-18400000.00
netBorrowings,,-3500000.00,-1900000.00,-160400000.00,-3500000.00,24700000.00,-1000000.00,-85600000.00,97700000.00,399500000.00,-1400000.00,-1100000.00,-2000000.00,-100300000.00,249900000.00,-200000.00,-300000.00,-300000.00,-80400000.00,179800000.00,179800000.00,-100000.00,-100000.00,500000.00,-100000.00,600000.00,-500000.00,600000.00
totalCashFromFinancingActivities,-41100000.00,-26900000.00,-4400000.00,-165500000.00,-6000000.00,-2500000.00,-3500000.00,-81900000.00,90300000.00,376400000.00,-3900000.00,-7900000.00,-6600000.00,-106000000.00,244200000.00,-4900000.00,-5700000.00,-8700000.00,-89100000.00,398100000.00,-8500000.00,6800000.00,-57800000.00,4000000.00,13000000.00,-50900000.00,-144200000.00,-8900000.00
changeToOperatingActivities,,,,,-9700000.00,7700000.00,3600000.00,-200000.00,2700000.00,4700000.00,-15600000.00,-23200000.00,-17300000.00,25600000.00,-12300000.00,-1500000.00,-1400000.00,-4400000.00,10800000.00,24600000.00,-3400000.00,-7200000.00,-4600000.00,-5500000.00,3900000.00,-7000000.00,-25900000.00,1900000.00
changeInCash,-42600000.00,48700000.00,-11200000.00,46400000.00,34600000.00,-9200000.00,15700000.00,6800000.00,-34200000.00,18400000.00,-13900000.00,-93200000.00,40600000.00,-52300000.00,-39700000.00,112900000.00,44200000.00,-34700000.00,18600000.00,89000000.00,-200000.00,3900000.00,-100000.00,-3400000.00,-1700000.00,-3500000.00,3800000.00,1400000.00
beginPeriodCashFlow,197900000.00,149200000.00,160400000.00,114000000.00,79400000.00,88600000.00,72900000.00,66100000.00,100300000.00,81900000.00,95800000.00,189000000.00,148400000.00,200700000.00,240400000.00,127500000.00,83300000.00,118000000.00,99400000.00,10400000.00,10600000.00,6700000.00,6800000.00,10200000.00,11900000.00,,,11900000.00
endPeriodCashFlow,155300000.00,197900000.00,149200000.00,160400000.00,114000000.00,79400000.00,88600000.00,72900000.00,66100000.00,100300000.00,81900000.00,95800000.00,189000000.00,148400000.00,200700000.00,240400000.00,127500000.00,83300000.00,118000000.00,99400000.00,10400000.00,10600000.00,6700000.00,6800000.00,10200000.00,11900000.00,,11900000.00
totalCashFromOperatingActivities,43900000.00,127600000.00,27300000.00,-8300000.00,71400000.00,86700000.00,24500000.00,89700000.00,25700000.00,50700000.00,400000.00,33200000.00,106400000.00,78800000.00,41500000.00,139800000.00,77800000.00,16200000.00,125000000.00,-100000.00,19400000.00,9500000.00,89600000.00,27700000.00,41100000.00,64500000.00,227800000.00,28700000.00
issuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
depreciation,4100000.00,4000000.00,38800000.00,76800000.00,39600000.00,77300000.00,37800000.00,114500000.00,35300000.00,37200000.00,31400000.00,59500000.00,28200000.00,26900000.00,26800000.00,22600000.00,21700000.00,21700000.00,19800000.00,17900000.00,16800000.00,15800000.00,17100000.00,17500000.00,16800000.00,16000000.00,65600000.00,15400000.00
otherCashflowsFromInvestingActivities,13300000.00,500000.00,10300000.00,228700000.00,2200000.00,-66400000.00,20600000.00,23300000.00,-130900000.00,-377600000.00,9500000.00,-93300000.00,-45900000.00,-2600000.00,-304300000.00,2400000.00,-5800000.00,-21300000.00,700000.00,-319700000.00,2600000.00,1100000.00,,3500000.00,,,5000000.00,
dividendsPaid,-2500000.00,-2400000.00,-2400000.00,-2400000.00,2400000.00,2600000.00,2400000.00,2400000.00,2500000.00,2500000.00,2400000.00,2500000.00,2400000.00,2400000.00,2500000.00,2500000.00,2400000.00,2500000.00,2500000.00,2500000.00,2500000.00,2500000.00,,,,,,
changeToInventory,-5800000.00,-23700000.00,-10900000.00,12400000.00,-21700000.00,800000.00,-18200000.00,11500000.00,2600000.00,-24000000.00,-14700000.00,17700000.00,29600000.00,-6800000.00,-7900000.00,25000000.00,-15500000.00,-14700000.00,-17500000.00,1700000.00,-17600000.00,-28500000.00,14500000.00,3900000.00,-1700000.00,36600000.00,56400000.00,-14500000.00
changeToAccountReceivables,-21600000.00,35800000.00,,,23000000.00,-5700000.00,-69300000.00,50800000.00,-46600000.00,7200000.00,-47500000.00,-41800000.00,-24500000.00,45100000.00,-19500000.00,50900000.00,19300000.00,-24700000.00,24400000.00,-61700000.00,-17300000.00,-22100000.00,31300000.00,-15100000.00,-8000000.00,-10000000.00,300000.00,2100000.00
salePurchaseOfStock,-11100000.00,-11000000.00,-100000.00,-2700000.00,-100000.00,-24600000.00,-100000.00,-500000.00,-4900000.00,-14000000.00,-100000.00,-4300000.00,-2000000.00,-3300000.00,-2000000.00,-300000.00,-3000000.00,-5900000.00,-6200000.00,-3500000.00,,,,,,,,
otherCashflowsFromFinancingActivities,98000000.00,-10000000.00,-1900000.00,-115600000.00,-30800000.00,80000000.00,-1000000.00,-347700000.00,100000000.00,393400000.00,-1400000.00,94700000.00,1100000.00,100000.00,-1200000.00,-2200000.00,-27900000.00,-3900000.00,-200000.00,398300000.00,-8500000.00,6900000.00,-57800000.00,4000000.00,13100000.00,-50900000.00,-143700000.00,-9500000.00
changeToNetincome,,10700000.00,-12600000.00,-165600000.00,3600000.00,9800000.00,8800000.00,6800000.00,-2600000.00,-1100000.00,2300000.00,14500000.00,28100000.00,-3400000.00,-8100000.00,2300000.00,9800000.00,6500000.00,5200000.00,6000000.00,39100000.00,5700000.00,5200000.00,7100000.00,6700000.00,-1600000.00,28900000.00,2900000.00
capitalExpenditures,47900000,52500000,44400000,52100000,33000000,27000000,25900000,24300000,19300000,21600000,19900000,25200000,13300000,22500000,21100000,24400000,22100000,20900000,18000000,11800000,12600000,12800000,7600000,36500000,14100000,18100000,84800000,13700000
changeReceivables,,35700000.00,-66400000.00,-13900000.00,23000000.00,-5700000.00,-69300000.00,51000000.00,-47500000.00,2500000.00,-31900000.00,-18600000.00,17400000.00,-19500000.00,7200000.00,12900000.00,20800000.00,-19900000.00,85200000.00,,,,,,,,,
cashFlowsOtherOperating,,-2000000.00,16000000.00,12900000.00,-9200000.00,2600000.00,3300000.00,-4700000.00,-5100000.00,-4400000.00,-20000000.00,-16400000.00,-38100000.00,13200000.00,4000000.00,-9500000.00,-7500000.00,4100000.00,400000.00,,,,,,,,,
exchangeRateChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cashAndCashEquivalentsChanges,,48700000.00,-11200000.00,46400000.00,34600000.00,-9200000.00,15700000.00,6800000.00,-34200000.00,18400000.00,-13900000.00,-93200000.00,281200000.00,-209900000.00,-122700000.00,112900000.00,44200000.00,-34700000.00,18600000.00,,,,,,,,,
changeInWorkingCapital,-29400000.00,41000000.00,-55400000.00,-31100000.00,-3800000.00,7700000.00,-38100000.00,36400000.00,-36200000.00,-5600000.00,-46700000.00,-27000000.00,41900000.00,15900000.00,-22800000.00,93100000.00,13500000.00,-45600000.00,74100000.00,-51600000.00,-39700000.00,-34600000.00,45100000.00,-12500000.00,-3000000.00,,,
stockBasedCompensation,5700000.00,7100000.00,5500000.00,3600000.00,5400000.00,5700000.00,4400000.00,5200000.00,4000000.00,4100000.00,4700000.00,6000000.00,5200000.00,5100000.00,3700000.00,3500000.00,4000000.00,3700000.00,3400000.00,2400000.00,2700000.00,2600000.00,2200000.00,2300000.00,2300000.00,,,
otherNonCashItems,26900000.00,29100000.00,-24700000.00,-237300000.00,-9200000.00,-50200000.00,-4900000.00,-77800000.00,-4700000.00,-10600000.00,-6200000.00,-18300000.00,-4800000.00,-1600000.00,-1000000.00,-2900000.00,300000.00,-1300000.00,-3400000.00,-11700000.00,34000000.00,1100000.00,300000.00,-1100000.00,200000.00,,,
freeCashFlow,-4000000.00,75100000.00,-17100000.00,-60400000.00,38400000.00,59700000.00,-1400000.00,65400000.00,6400000.00,29100000.00,-19500000.00,8000000.00,93100000.00,56300000.00,20400000.00,115400000.00,55700000.00,-4700000.00,107000000.00,-11900000.00,6800000.00,-3300000.00,82000000.00,-8800000.00,27000000.00,,,
researchDevelopment,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
effectOfAccountingCharges,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
incomeBeforeTax,43000000.00,46500000.00,69900000.00,199900000.00,40600000.00,49100000.00,26600000.00,8200000.00,30100000.00,25000000.00,20300000.00,10800000.00,40300000.00,45100000.00,42000000.00,28500000.00,41900000.00,40800000.00,35600000.00,28800000.00,6600000.00,29400000.00,30200000.00,21500000.00,33800000.00,38400000.00,197200000.00,74800000.00
minorityInterest,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
sellingGeneralAdministrative,61300000.00,70700000.00,62500000.00,66100000.00,67800000.00,66300000.00,62600000.00,70700000.00,62500000.00,66400000.00,56400000.00,51800000.00,57600000.00,53900000.00,51800000.00,47100000.00,45500000.00,46100000.00,40800000.00,36800000.00,40100000.00,39400000.00,37600000.00,42400000.00,41900000.00,36900000.00,147300000.00,78700000.00
sellingAndMarketingExpenses,,,,,,,,,,,,8000000.00,,,,,,,,,,,,,,,,
grossProfit,107100000.00,121100000.00,108600000.00,85200000.00,116800000.00,123500000.00,97300000.00,89200000.00,100000000.00,97700000.00,79300000.00,83700000.00,99700000.00,101700000.00,96900000.00,77600000.00,88300000.00,88400000.00,78100000.00,63500000.00,69700000.00,70000000.00,68800000.00,65500000.00,75500000.00,76500000.00,348100000.00,75500000.00
reconciledDepreciation,40500000.00,39500000.00,38800000.00,37200000.00,39600000.00,39500000.00,37800000.00,37300000.00,39000000.00,36600000.00,31400000.00,31600000.00,28200000.00,27900000.00,26800000.00,22600000.00,21700000.00,21700000.00,19800000.00,17900000.00,16800000.00,15800000.00,17100000.00,17500000.00,16800000.00,,,
ebit,47100000.00,53000000.00,48000000.00,18400000.00,49000000.00,57200000.00,34700000.00,18500000.00,-1600000.00,31500000.00,23000000.00,20100000.00,14400000.00,48100000.00,45300000.00,30200000.00,21800000.00,42900000.00,37500000.00,11800000.00,52800000.00,30600000.00,31200000.00,23400000.00,33100000.00,39600000.00,200800000.00,49900000.00
ebitda,87600000.00,92500000.00,86800000.00,55600000.00,88800000.00,96300000.00,71600000.00,55800000.00,37400000.00,68100000.00,54400000.00,51700000.00,42600000.00,76000000.00,72100000.00,52800000.00,43500000.00,64600000.00,57300000.00,29700000.00,69600000.00,46400000.00,48300000.00,40900000.00,49900000.00,,,
depreciationAndAmortization,40500000.00,39500000.00,38800000.00,37200000.00,39800000.00,39100000.00,36900000.00,37300000.00,39000000.00,36600000.00,31400000.00,31600000.00,28200000.00,27900000.00,26800000.00,22600000.00,21700000.00,21700000.00,19800000.00,17900000.00,16800000.00,15800000.00,17100000.00,17500000.00,16800000.00,,,
nonOperatingIncomeNetOther,,2600000.00,1900000.00,-700000.00,200000.00,-400000.00,-900000.00,,-100000.00,300000.00,-500000.00,-3800000.00,500000.00,100000.00,200000.00,,700000.00,100000.00,200000.00,,200000.00,,,,,,,
operatingIncome,48400000.00,51000000.00,48000000.00,18400000.00,49000000.00,57200000.00,34700000.00,15600000.00,37500000.00,31300000.00,22900000.00,16800000.00,42100000.00,47800000.00,45100000.00,30500000.00,42800000.00,42300000.00,37300000.00,26700000.00,6400000.00,30600000.00,31200000.00,23100000.00,33600000.00,39600000.00,200800000.00,75000000.00
otherOperatingExpenses,545900000.00,534400000.00,503100000.00,481200000.00,554900000.00,545600000.00,501100000.00,503300000.00,521600000.00,483800000.00,417500000.00,435000000.00,447900000.00,450700000.00,443100000.00,416400000.00,402200000.00,391800000.00,373600000.00,347700000.00,349000000.00,322400000.00,323200000.00,324400000.00,332300000.00,0.00,0.00,0.00
interestExpense,6700000.00,7100000.00,7100000.00,7500000.00,8600000.00,7700000.00,7200000.00,7400000.00,7300000.00,6600000.00,2100000.00,2200000.00,2300000.00,2800000.00,3300000.00,1700000.00,1600000.00,1600000.00,1900000.00,900000.00,900000.00,900000.00,900000.00,900000.00,0.00,0.00,900000.00,0.00
taxProvision,7500000.00,5600000.00,14200000.00,45300000.00,8600000.00,10100000.00,6400000.00,-1000000.00,6400000.00,4200000.00,4400000.00,300000.00,9100000.00,11800000.00,10400000.00,7400000.00,9200000.00,9000000.00,7900000.00,,,,,,,,,
interestIncome,5400000.00,1400000.00,7100000.00,9300000.00,8600000.00,8200000.00,100000.00,7500000.00,7400000.00,6600000.00,1500000.00,5900000.00,1900000.00,2900000.00,3100000.00,2100000.00,1000000.00,1700000.00,2100000.00,,,,,,,,,
netInterestIncome,-6700000.00,-7100000.00,-7100000.00,-7500000.00,-8600000.00,-7700000.00,-7100000.00,-7400000.00,-7300000.00,-6500000.00,-2100000.00,-2200000.00,-2200000.00,-2700000.00,-3100000.00,-1300000.00,-1300000.00,-1200000.00,-1600000.00,,,,,,,,,
extraordinaryItems,,,,,,,,,,,,,,,,,,,,1500000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nonRecurring,,-600000.00,-22600000.00,,,,,2900000.00,,,,7100000.00,,,,,,,,0.00,23200000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
otherItems,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
incomeTaxExpense,7500000.00,5600000.00,14200000.00,45300000.00,8600000.00,10100000.00,6400000.00,-1000000.00,6400000.00,4200000.00,4400000.00,300000.00,9100000.00,11800000.00,10400000.00,7400000.00,9200000.00,9000000.00,7900000.00,1100000.00,3400000.00,6800000.00,8000000.00,-2100000.00,13200000.00,14800000.00,74200000.00,29300000.00
totalRevenue,591700000.00,584800000.00,549200000.00,500300000.00,603900000.00,602800000.00,535800000.00,521800000.00,559100000.00,515100000.00,440400000.00,458900000.00,490000000.00,498500000.00,488200000.00,446900000.00,445000000.00,434100000.00,410900000.00,374400000.00,378600000.00,353000000.00,354400000.00,347500000.00,365900000.00,396300000.00,1704000000.00,365900000.00
totalOperatingExpenses,61300000.00,70700000.00,62500000.00,66100000.00,67800000.00,66300000.00,62600000.00,70700000.00,62500000.00,66400000.00,56400000.00,59800000.00,57600000.00,53900000.00,51800000.00,47100000.00,45500000.00,46100000.00,40800000.00,36800000.00,40100000.00,39400000.00,37600000.00,42400000.00,41900000.00,356700000.00,1503200000.00,-752800000.00
costOfRevenue,484600000.00,463700000.00,440600000.00,415100000.00,487100000.00,479300000.00,438500000.00,432600000.00,459100000.00,417400000.00,361100000.00,375200000.00,390300000.00,396800000.00,391300000.00,369300000.00,356700000.00,345700000.00,332800000.00,310900000.00,308900000.00,283000000.00,285600000.00,282000000.00,290400000.00,319800000.00,1290300000.00,290400000.00
totalOtherIncomeExpenseNet,3900000.00,3200000.00,21900000.00,181500000.00,-8400000.00,-8100000.00,-8100000.00,-2900000.00,-100000.00,200000.00,-500000.00,-10900000.00,500000.00,-2700000.00,200000.00,-300000.00,700000.00,-300000.00,200000.00,3000000.00,-23000000.00,-1200000.00,-1000000.00,-1600000.00,200000.00,-1200000.00,-3600000.00,4600000.00
discontinuedOperations,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
netIncomeFromContinuingOps,35500000.00,40900000.00,55700000.00,154600000.00,32000000.00,39000000.00,20200000.00,9200000.00,23700000.00,20800000.00,15900000.00,10500000.00,31200000.00,33300000.00,31600000.00,21100000.00,32700000.00,31800000.00,27700000.00,27700000.00,3200000.00,22600000.00,22200000.00,69100000.00,45900000.00,23600000.00,123000000.00,-48900000.00
netIncomeApplicableToCommonShares,35500000.00,40900000.00,55700000.00,154600000.00,32000000.00,39000000.00,20200000.00,9200000.00,23700000.00,20800000.00,15900000.00,10500000.00,31200000.00,33000000.00,31300000.00,21000000.00,32400000.00,31500000.00,27400000.00,27500000.00,3200000.00,22600000.00,22200000.00,23600000.00,20600000.00,23600000.00,123000000.00,45500000.00
preferredStockAndOtherAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,
